Genes	MR.Ctrl.3dpi	MR.Ctrl.8dpi	MR.Ptr.3dpi	MR.Ptr.8dpi	Sus.Crtl.3dpi	Sus.Crtl.8dpi	Sus.Ptr.3dpi	Sus.Ptr.8dpi
TraesCS2B02G021400	-0.5598408848005725	0.005861277822040287	-0.7052895796324179	-0.050590540039942525	0.1339657319763353	2.0430769980746355	-1.5778024562774255	0.7106194528773485
TraesCS2B02G024000	-0.765842784511634	-0.765842784511634	-0.765842784511634	-0.765842784511634	-0.765842784511634	1.032210589516243	1.611047689094944	1.1859556439469836
TraesCS2B02G024100	0.5113452561046212	-1.5351738850122438	0.9306081757392386	-0.8687408529038426	-0.14053142839248842	-0.47513020489798674	1.8544286763284568	-0.2768057369657561
TraesCS2B02G027000	-1.0953012134652034	-0.8155493095331071	-1.0953012134652034	-0.8387201439206972	0.4414207216358294	0.8043454296726963	1.3787968809780329	1.2203088480976527
TraesCS2B02G029100	1.1247546113778968	-0.3183090947390317	-0.8528510378706058	-1.49698965492697	1.830371184018747	0.3050515616905799	-0.44883723929911357	-0.14319033025150338
TraesCS2B02G029200	-0.7658227266703841	-0.7658227266703841	0.18693104559946686	-0.4189390521156605	-0.7658227266703841	-0.7658227266703841	1.7316482554087518	1.5636506577889775
TraesCS2B02G029600	-0.8229179669334458	-0.8229179669334458	0.2847233042585698	-0.17452997734182668	-0.8229179669334458	-0.8229179669334458	1.8344533990243839	1.3470251417926558
TraesCS2B02G033300	-0.5675919630078196	-0.5675919630078196	-0.5675919630078196	-0.5675919630078196	-0.5675919630078196	-0.1560083497346127	2.467276699749912	0.5266914650237992
TraesCS2B02G034100	-0.9827170190860309	-0.9827170190860309	-0.9827170190860309	-0.9827170190860309	1.1243972025599676	0.6377580624664418	0.8451838766737767	1.3235289346439383
TraesCS2B02G034200	-0.8599775809934701	-1.6130208281529501	-0.4506137695885803	-0.6634109169316813	0.1923504687131256	1.172379162199291	1.3706364523742776	0.85165701237999
TraesCS2B02G034600	-0.6488072783666075	-1.4261425628691136	-0.24950785397779457	-1.2897241408013034	0.2881029242679798	1.040488862769467	1.2876098594299155	0.9979801895474575
TraesCS2B02G034700	0.7068199432772595	0.5938819402951442	1.2922462956456964	1.2997905814145176	-0.9731846901581545	-0.9731846901581545	-0.9731846901581545	-0.9731846901581545
TraesCS2B02G035300	-0.40365976416949073	-1.7972686613127482	0.3144662052044554	-0.706916163983521	0.23061587181901566	0.5517892514178127	1.9081823875464843	-0.09720912652200855
TraesCS2B02G035400	-0.48828689972476436	-1.0541170646278033	1.217683440685737	0.7317260850554894	-1.0541170646278033	-0.8472279809703473	1.6655252853543039	-0.1711858011448129
TraesCS2B02G036200	-1.4766014982271505	-1.6802689320176942	-0.13345368827570514	0.21665439035506076	0.45263762246054096	0.4419480991336287	1.3698925216665983	0.8091914849047227
TraesCS2B02G036400	-1.3544034063482508	-1.3544034063482508	-0.34150348638760686	-0.27875024986029096	-0.016714819544478163	0.6939750959238303	1.5894844026846766	1.0623158698803703
TraesCS2B02G036800	1.0815532049360828	0.012779331036679296	1.6649753392341373	0.8562574133893784	-1.0718050517470146	-0.7441541178309597	-0.9381253996607472	-0.8614807193575557
TraesCS2B02G040500	-0.6469033195058641	-1.444441310719386	0.38698343582832634	0.5554515271875511	-1.4634234595158422	0.259403780533926	1.3493606232193833	1.0035687229719066
TraesCS2B02G040600	-0.527629389604311	-1.464513921755569	0.6968165609968607	0.7622599451048419	-1.5728045479202515	0.16009818282737448	1.2156317883072534	0.7301413820438003
TraesCS2B02G041700	-0.9288181910802205	-0.903465942765346	-0.6173806316803561	-0.3790535283427998	-0.7190064874094744	0.48108072313846306	1.949040537007767	1.1176035211319661
TraesCS2B02G042100	0.9333290123473197	1.0807520884498394	-0.27528652578326873	-0.05080278654664177	-1.069843176310112	0.9300382757977274	-1.9304954820376306	0.3823085940827633
TraesCS2B02G042600	-0.7505224728666576	-1.6779951560408646	0.2520873049253122	0.19188958325925665	-0.8480931798699016	0.35547607262642056	1.789440917015504	0.6877169309509246
TraesCS2B02G043600	-0.4762156587353756	-2.20554733756358	0.8232551688851962	0.27334417083544593	-0.38039441240951105	0.2839675120280398	1.3492746889812406	0.33231586797854384
TraesCS2B02G043700	-0.7899491215756018	-1.9377472801223314	0.4290225107341993	0.13478557979183997	-0.42099415442365024	0.16299881197332108	1.5866568051251793	0.8352268484970449
TraesCS2B02G045600	-0.5973923913907764	-1.8783710057935452	0.728632092870165	0.47061042631461475	-0.7431714805683831	0.0628751971652321	1.6461068485055081	0.3107103128971898
TraesCS2B02G053300	-0.28737871619888294	-0.9718457791037329	1.5325984512913156	1.4376520008491784	-1.4191691523844543	-0.6804735436295136	0.24242881755306978	0.14618792162301913
TraesCS2B02G053500	-1.2698397116283417	-1.2698397116283417	-1.0254655671460469	0.0580171517359666	0.2446985838568076	0.814251414970595	1.209973984883034	1.2382038549563277
TraesCS2B02G055200	-0.7665792642126877	-0.7916596860901718	-0.7168976487713071	0.11800940869290534	1.2431918122141299	0.965591692689935	-1.400334491801509	1.3486781772787058
TraesCS2B02G058000	1.0619692324925356	0.5566317111136573	0.6052814731252784	0.04943408895797612	0.6547507633498032	0.1715257598999597	-2.232334050295074	-0.8672589786441338
TraesCS2B02G058100	-0.7674355702341491	-0.7674355702341491	-0.7674355702341491	-0.7674355702341491	1.974549509636818	1.2032641706877543	-0.4358998365324847	0.3278284371445091
TraesCS2B02G058800	-1.244771343923841	-1.1022459572342487	-1.1201755015607036	-0.3756579856826421	0.6686901167826663	1.036905261721969	0.9393281748510597	1.1979272350457406
TraesCS2B02G058900	-0.9774617420562268	-1.3433217686358512	-0.6361811817701034	-0.8405466831542091	0.40477689745289236	0.84001831816202	1.3003886625969576	1.2523274974045193
TraesCS2B02G060900	-1.2775337015544554	-1.7413567577119404	-0.07191758497424026	-0.12447129051932461	0.6199346767600981	0.4674861127884357	1.5373032153070019	0.5905553299044226
TraesCS2B02G067000	-0.43511461297775367	-1.47029103371124	0.8714554921243997	0.2751435902486073	-0.9841197734195984	-0.32274554110804077	1.9293916575703394	0.13628022127327966
TraesCS2B02G072300	-1.459271055456334	-0.8460107659700664	0.42967635040952934	0.30249995630098225	-0.9640898223827173	-0.22950132904739334	1.5693866544191672	1.1973100117268307
TraesCS2B02G075200	-0.9336858348329932	-0.9336858348329932	-0.9336858348329932	-0.9336858348329932	0.21935477009895119	0.8702546665813726	0.99922760483481	1.6459062978168395
TraesCS2B02G077700	-0.8561197728426291	0.20412083870161912	-1.1233437791630954	-1.1588205965575775	2.0615399916426638	0.4662878011650141	0.015149847547707278	0.39118566950629846
TraesCS2B02G080200	-0.8183259857783463	-1.6591429475490003	0.6437947965803712	0.8000494845538973	-0.9195601704027236	-0.2713480279387991	1.366768372163819	0.857764478370781
TraesCS2B02G080300	-0.833870491972554	-1.5257950858734195	-0.10871527217446075	-0.23201940039312038	-0.5651561035876173	0.4517351990942619	1.8698881625239023	0.9439329923830079
TraesCS2B02G080600	-1.2445978264241622	-1.2445978264241622	-0.6228938282945808	-0.7382411020279663	0.6460923201997288	0.7868605331358905	1.2811924016929856	1.136185328142266
TraesCS2B02G080700	-0.30422805424178345	-1.6929029018899062	1.0103054304030246	0.33399179145378083	-1.104483768940422	-0.2018928728724245	1.5834924703533246	0.37571790573441033
TraesCS2B02G081000	0.35914970700582466	-1.0693934390807303	1.9436678970486148	1.1884553872577976	-0.8195929795100088	-0.5398489948301668	-0.6004346330502182	-0.4620029448411192
TraesCS2B02G081900	-1.1775141165555711	-1.1775141165555711	-1.005799865420853	-0.54872035180721	0.811906854728065	0.892212420431283	1.2189018277739303	0.9865273474059275
TraesCS2B02G082000	-0.9820769295086289	-0.9820769295086289	-0.9820769295086289	-0.9820769295086289	0.6290931751861304	0.8875974910077884	1.364811177839003	1.0468058740015935
TraesCS2B02G082100	-0.9938812079914071	-0.9938812079914071	-0.9938812079914071	-0.9938812079914071	1.1726527710731878	1.101667983449533	0.7700847927781437	0.9311192846647642
TraesCS2B02G082200	-1.0233941534204096	-1.0233941534204096	-1.0233941534204096	-0.8913813752387475	0.7179297560761025	0.9171459918250777	1.180260921632898	1.1462271659658974
TraesCS2B02G082300	1.0710002952559556	0.7560861031833852	1.15685641476063	0.9173129905304847	-1.0753912097627665	-1.0482530909625996	-1.2536757013546411	-0.5239358016504473
TraesCS2B02G083700	-1.2879260655110616	-1.1338206720326682	-0.6191818710640165	-0.8282889616197027	1.0053767272302367	0.6664976766309625	1.3406305962972487	0.8567125700690017
TraesCS2B02G084000	0.6440422056640323	0.841268270212752	1.2756942750437033	1.051029320703178	-1.4091938040556866	-1.1548117270754077	-0.47036874122289063	-0.7776597992696813
TraesCS2B02G084100	0.6014778856101191	0.7169468151591778	1.09139093365898	0.9466911806721506	-1.9901346635292416	-0.970082939782992	-0.029868349412189972	-0.36642086237600185
TraesCS2B02G084800	-0.762139176268249	-0.762139176268249	-0.762139176268249	-0.762139176268249	1.166577944578807	-0.762139176268249	1.667844629921453	0.9762733068409846
TraesCS2B02G085000	1.0521424900189327	1.1473871996676872	0.9228860401195231	0.836616582569542	-0.7545004563385158	-1.1033485731112496	-0.9266597270253645	-1.1745235559005567
TraesCS2B02G091500	-0.8277594018480252	-1.2924522506622897	-0.8703947602962047	-0.45776679989327457	1.5999811828763708	1.1921739636056778	-0.16215337127348795	0.8183714374912306
TraesCS2B02G093100	-1.2645929638174958	-1.2645929638174958	-0.07705703076373756	0.06368747697306198	-0.5559859855573878	0.27480782644627283	1.8702551911131058	0.9534784494236777
TraesCS2B02G094000	0.41930086377428033	0.567924536406336	-0.6300024787410183	-2.404430533904466	0.9091785033272838	0.34108963676593457	0.22105040457243688	0.5758890677992174
TraesCS2B02G096000	0.009322561376941305	-1.4810805944425158	0.8941556023726844	-0.1492120090156014	0.3808694474599663	-1.2435356650956275	1.8021796646415835	-0.21269900729742827
TraesCS2B02G097800	-0.3759502857520651	-1.5655011225656768	0.7305712498663316	0.7957470058089199	-1.4362570784744608	-0.10595836543715965	1.3331116232113465	0.6242369733427635
TraesCS2B02G097900	-0.9483526413362066	-0.9483526413362066	0.8107510676242957	0.6556257145582358	-0.9483526413362066	-0.9483526413362066	1.7147897756636667	0.6122440074986283
TraesCS2B02G098100	-1.3692737305893108	-0.31516185594981383	-0.46907937157419816	1.4069809557486619	-0.8060871352127675	-0.608336924167656	0.5949836995743834	1.5659743621706992
TraesCS2B02G104400	-0.6834420416340037	-0.9774157928526219	0.5471776940589212	0.3996653766097535	-0.9774157928526219	-0.9774157928526219	1.9029193570513694	0.765926992471825
TraesCS2B02G106100	1.1470480308774356	1.003173992736612	0.7809336768686163	1.0507735879101132	-0.9954823220981941	-0.9954823220981941	-0.9954823220981941	-0.9954823220981941
TraesCS2B02G106200	-0.6421349806530542	-1.046940306520073	0.8125774610875532	0.8701537321009154	-1.7443422926539862	-0.136143918020625	1.284589238246957	0.6022410664123156
TraesCS2B02G106900	0.6230469247467643	0.938675610391648	-0.49081337610093545	0.017415009332815968	1.3963274396926197	-0.3774431522608319	-2.096950331833185	-0.010258123968894924
TraesCS2B02G114900	-0.5412329666072581	-1.3546634988574646	0.005871406470718264	0.4696670537019347	-0.6273244601825848	-0.6152470062499777	2.148064553166059	0.5148649185585732
TraesCS2B02G115700	-0.01986219411934145	0.662433480805609	-0.6199731726513028	-1.6357325595817092	1.6818043048976667	0.21379426112967428	-1.0319432759903109	0.749479155509716
TraesCS2B02G118500	-0.7454234685007258	-0.44768482656358294	0.08553785727407713	0.08860812923093678	1.05405811985625	-1.6269556116424848	1.8456256010338077	-0.25376580068828575
TraesCS2B02G119000	-0.8399248910834041	0.027267152384168172	-0.13825804084262208	0.22993816734864947	-0.857979568271915	-0.6335942152077638	2.454706901998204	-0.24215550632531557
TraesCS2B02G119100	-0.8774439897279501	-0.26815329718988906	-0.37602409400456877	-0.034456998668555935	-0.43499330580347917	-0.5460572477040575	2.5549732555079836	-0.017844322409480255
TraesCS2B02G121100	-0.8866223431381839	-0.7094799820500027	1.251896950969197	0.6606950862005952	-1.3652096785253172	-0.6809789701861686	1.5294230056449178	0.20027593108496503
TraesCS2B02G121800	-1.1634496247828305	-1.4170892394186765	0.5091782998217325	0.45571866426593577	-0.5541589031844153	-0.24096001262132805	1.8762989360610651	0.534461879858515
TraesCS2B02G121900	-1.6109265258252192	-0.6694644243877924	0.5655915217638168	0.2652577107485103	-0.15275822968268257	-0.19315670725377107	2.1006416244093997	-0.30518496977226134
TraesCS2B02G124100	-1.2421499916654448	-0.9450736769732702	-0.07600163082425397	-0.4518391930305273	1.7398080328526924	-0.5710546986364293	1.4077379929870857	0.1385731652901472
TraesCS2B02G124600	-0.9861760617744493	-0.7661480964213077	0.17472221265636317	1.5234388605438114	-0.9861760617744493	-0.9861760617744493	0.8004059408332191	1.226109267711262
TraesCS2B02G124800	-0.709985279770744	-1.0737196010287446	1.1534318270842319	0.8243811317305585	-1.0737196010287446	-0.9855392469402681	1.4170765741234508	0.4480741958302589
TraesCS2B02G125100	0.039584130087810754	-0.7786580547905974	2.100687575243601	1.1432899689546938	-0.7786580547905974	-0.7786580547905974	-0.40117588041413615	-0.5464116295001774
TraesCS2B02G125200	-0.6318204136390839	-1.0965263369082434	1.190878776541432	0.6967711637786292	-1.293077967654892	-0.739250063123642	1.447442126289355	0.42558271471644465
TraesCS2B02G125300	-0.9048479930793922	-0.3694207176555772	1.1828321602686591	-0.7187607579148606	-0.9048479930793922	-0.7102555439394551	1.8702272519288492	0.5550735934711689
TraesCS2B02G125800	-1.300855740682979	-0.7927211009824552	-0.7338656476852896	1.6701759105649125	-0.8264852792281177	0.17695981802275687	0.8550234810800847	0.9517685589110859
TraesCS2B02G126200	-0.6630246077313368	-0.31485772359872444	1.247255884823357	0.8340409547333552	-1.4402863725727097	-1.0855336195908003	1.398794434903463	0.023611049033395975
TraesCS2B02G129800	0.8436609385743614	0.9630067944727603	1.006919607702739	1.1385407916394594	-1.0526655566092724	-1.2718491449777454	-0.7992440541792465	-0.8283693766230574
TraesCS2B02G133000	0.9862310320732895	0.8252877079674006	0.15776653801424165	-0.8846319671475994	0.5144481194760545	0.7080222152687061	-2.1810399173680133	-0.1260837282840771
TraesCS2B02G137800	-0.8115044386876384	-0.4956997840090489	0.2899340427480873	0.3993018834422057	-0.5247967486875234	-1.1402007082800603	2.2970785950779775	-0.014112841603998932
TraesCS2B02G143100	1.0930729829826957	0.7950616055043391	-0.013767948167496633	1.094731870758864	-1.7537237615597514	-1.042742739083751	-0.7174581107648711	0.5448261003299718
TraesCS2B02G147600	0.17075994729303465	1.5647103251676977	-0.8170728708467564	0.5214460211923828	-0.21865819633774936	0.6916950836489599	-2.011712530665051	0.09883222054748766
TraesCS2B02G148500	-0.8799881892518773	-1.0348095284135326	0.5644981141770684	1.1845956394045245	-1.6231499264891707	-0.10198365355522643	0.9350404706759677	0.9557970734522457
TraesCS2B02G149600	-0.361040658781779	-0.23571703924622212	1.0543693597823218	1.1634793965313233	-2.0776437133375563	-0.6057440127228316	0.3064910911692113	0.7558055766055292
TraesCS2B02G150300	-1.98886893165276	0.7668020812764619	-1.027186982003678	0.7963186940132192	0.13457133901303975	-0.4426571144640362	0.8449697288451072	0.9160511849726467
TraesCS2B02G151600	-0.511424248969572	-1.0932841590148754	1.0544616226462586	0.9151193571091132	-1.3453934044039362	-0.7816717727280688	1.437911654361588	0.32428095099949206
TraesCS2B02G158800	-1.0202620740514479	-1.0202620740514479	-0.8919425102203165	-1.0202620740514479	0.7283703071088133	0.9861054725967895	1.3112449447200458	0.9270080079490112
TraesCS2B02G173500	-0.7433025361049672	-0.7433025361049672	1.1704901393981197	1.8326290609831761	-0.7433025361049672	-0.7433025361049672	0.7133934801435399	-0.7433025361049672
TraesCS2B02G177300	-1.067724166370824	-0.7298042035057464	0.8852146831295427	0.6009632925506512	0.2883802839318318	-1.06599136130755	1.842588917149307	-0.7536274455772116
TraesCS2B02G178300	1.3446213398009144	0.9308601780810819	-0.8283110411138666	-0.597838019783286	1.4641297386256125	-0.3040306709436027	-1.1208304386678947	-0.8886010859989569
TraesCS2B02G179500	-0.8541761079402841	-1.3077964209253974	-0.002098948495490056	1.2180951464421297	-1.3077964209253974	0.08191849340438435	1.0662557214282196	1.105598537011836
TraesCS2B02G180600	-1.1126059629442575	-1.2109859926332578	-0.6921586607384846	-0.503769754346581	0.38064727699118955	0.27405202593582806	1.7782114754267295	1.0866095923088344
TraesCS2B02G182800	-0.5305470963084614	-1.8133521413873608	0.833668599377601	0.17738338672899126	-0.7742593361213089	-0.01999965419857493	1.712258602095827	0.41484763981327816
TraesCS2B02G184000	-0.726508559827637	-0.726508559827637	0.21539310648103352	0.9065686674376521	-0.726508559827637	-0.726508559827637	2.20142980034562	-0.41735733495375865
TraesCS2B02G184300	-0.9495795725324423	-0.9495795725324423	0.8888413756953607	0.39040846015111613	-0.9495795725324423	-0.9495795725324423	1.6322833694131094	0.8867850848701831
TraesCS2B02G184400	-0.7508157664949501	-0.8385681181076731	0.7101512128669535	0.5366197456903125	-0.6509282837206032	-1.4998103085316756	1.5288673699834785	0.9644841483141577
TraesCS2B02G187500	-0.9130014254955862	-1.4815089201345386	0.6662279931296032	-0.22597192199277338	-0.20371969654713235	-0.039413239405924075	2.103513557684285	0.09387365276206627
TraesCS2B02G191800	0.938653879699556	0.5682679822160256	-0.4355134673664629	0.1792350191631787	1.1421995222068373	0.4557353448291336	-2.133052026793029	-0.7155262539552341
TraesCS2B02G208900	-1.1052215466041788	-1.386656399536684	0.6923088629112021	0.41430667894626344	-0.8403612387911317	0.01834012097291977	1.8323852452379479	0.37489827686366056
TraesCS2B02G216800	-0.5521558962864815	-0.19503665397951292	1.0794663717701514	0.0737042535528312	-0.9079716837583226	-0.681303468726583	2.09126876118624	-0.9079716837583226
TraesCS2B02G218100	0.804351427157071	0.7432708277001184	-0.014352105929843217	-0.7137959165770524	0.3457721204900068	0.6346281001784879	-2.340210023012632	0.5403355699938436
TraesCS2B02G218600	-0.9877303492149686	-0.967390038102418	0.6619007066553556	0.7600299140977176	-1.1013860289541806	-0.779144773961713	1.618956146338103	0.7947644231421076
TraesCS2B02G218700	-0.6670282368228008	-1.5133662526752685	0.6214879838827286	0.7265307982612922	-1.4224576060402434	0.10678623752043666	1.1405800553535064	1.0074670205203502
TraesCS2B02G220700	-0.5634847531386947	-1.9736460448129418	0.7629722253970472	0.47657735268221607	-0.29276676222871456	-0.33614741985075935	1.642789421971968	0.2837059799798791
TraesCS2B02G220900	-1.1081678664992578	-0.5423632541878154	0.42743936342735656	0.9504812462061617	-1.2910321052251954	-0.7739258047010977	1.612545949536303	0.7250224714435453
TraesCS2B02G221200	-1.1940516918499433	-1.1940516918499433	0.21334371206105396	0.8525717825107804	-1.1940516918499433	0.10995831313127825	1.3500111332409277	1.05627013460579
TraesCS2B02G226900	0.3574096087600018	0.33508291858065914	-0.8951731376838185	-0.2145630291595661	1.5955158851945404	1.0057579095514397	-1.7885751243115493	-0.3954550309317045
TraesCS2B02G232400	-0.24708881849108988	2.193808273103481	-0.8801046796479363	-0.5480076812188456	0.41830289974516643	0.5382725546032882	-1.23682031804955	-0.2383622300445128
TraesCS2B02G236100	-0.4751604346401139	-0.026986075851585956	0.5234155394576749	0.7330514729183581	-1.5915312914912878	-1.259745641070198	1.615762075543847	0.4811943551333031
TraesCS2B02G236900	-1.1262268652744798	-1.1566365742540947	0.7291505015181828	0.17510182854243866	-0.9442650231768146	-0.0860044566386081	1.9224576104282654	0.4864229788551114
TraesCS2B02G240800	0.0997477152640926	1.040432238051455	0.4027318756162753	1.4218957671480374	-1.809920976117169	-0.7802333172331286	0.43267742012156774	-0.8073307228511313
TraesCS2B02G241200	0.14188909179486622	-0.453474864966732	1.724221612552191	1.5941038262920701	-0.7516849164180988	-0.7516849164180988	-0.7516849164180988	-0.7516849164180988
TraesCS2B02G241300	0.01888171765690676	-0.30141037477741417	0.5422739899874384	1.433731361505962	-1.5034174358978334	-1.5034174358978334	0.35989150026860767	0.9534666771541669
TraesCS2B02G241400	-1.2185212883503653	-0.6762778244867023	0.5974963000520815	1.2250415377915334	-1.603504716787597	-0.08679520407915774	1.0657444253687394	0.6968167704914738
TraesCS2B02G241500	-0.20062627848279918	0.43008350885269203	1.0222633835683719	1.494466735091073	-1.724821160449802	-1.1950006938580777	-0.11093873279267755	0.2845732380712174
TraesCS2B02G241600	-1.0889627668250215	-1.0889627668250215	0.22144985965441588	0.6527217976376464	-1.0889627668250215	0.0060752845498979954	1.9414279896346325	0.4452133689984714
TraesCS2B02G241800	-1.310795580817373	-0.497624193351371	-0.10752556007642797	1.4992705092030374	-1.310795580817373	0.04887203125185778	1.4073623527698669	0.2712360218377837
TraesCS2B02G241900	-0.4657661921198086	-0.6676964719041605	0.7090208624142484	0.779620392098517	-1.6246940763709112	-0.9266329097332366	1.4961391784283689	0.7000092171869832
TraesCS2B02G242100	-0.7176411914401323	-0.8286053884049773	0.7210430878110089	0.7599660790146808	-1.6908840037500168	-0.29458439308077633	1.596486346802079	0.45421946304813793
TraesCS2B02G242500	-0.6198711067297942	-0.7093469329855808	1.0893903185523677	0.9304435708321639	-1.7442907889476449	-0.5418892936356805	1.2726417069703901	0.32292252594377835
TraesCS2B02G243000	-0.8444145477715294	-1.197112903272255	0.8356627380035744	0.5316933500270199	-1.3927410895602923	-0.05043481554095991	1.6456163902593082	0.4717308778551333
TraesCS2B02G243100	-0.9806776123707762	-0.41527413806586627	0.7564538297383191	0.7853889377587292	-1.8250062362165298	-0.3985883006612193	1.1588814999420005	0.9188220198753437
TraesCS2B02G244100	-1.8639174504242702	-0.9632134654890634	0.8094270289027908	0.30369349174826943	0.8865400851761147	-0.6527098677042711	1.2612328392387882	0.2189473385516415
TraesCS2B02G248000	-0.859074745989723	-0.859074745989723	-0.859074745989723	-0.859074745989723	1.3574972253335318	-0.14344046115633935	1.7092047992001482	0.5130374205815516
TraesCS2B02G251700	0.3071422867681807	2.235663211718211	-0.5069114474136801	0.17694334575586743	0.3768065874054421	-0.4628830335488679	-1.0898897056517254	-1.0368712450334285
TraesCS2B02G271700	-0.5175067770773463	-1.4470119427097887	0.9570599370802175	0.6216271449747227	-0.3864947677013066	-1.0255899929282213	1.770306125097041	0.027610273264675834
TraesCS2B02G272800	0.9418629699346999	1.3394659557271131	-0.805857167321612	-0.6421278993164273	1.104464006255315	0.30347702033772034	-1.5861384545399375	-0.6551464310768657
TraesCS2B02G279200	-0.8512746071381846	-0.8043452251999635	0.7904139658824383	0.6209450447191397	-0.56353086260066	-0.784746345802514	2.1032791081529285	-0.5107410780131835
TraesCS2B02G280500	-0.6444470816720924	-0.8124232748449629	0.9122221157238208	0.8819968687818825	-1.4764293290127013	-0.8795828973753116	1.4115616574787786	0.607101940920585
TraesCS2B02G281400	0.8540532208166209	-1.0590073538263494	1.5727135711299938	-0.45084077339894785	-0.9860498130378257	-0.596117996193881	1.313308524776344	-0.6480593802659556
TraesCS2B02G282400	-0.4472278256169079	-0.7484072975633207	1.0552284699336143	0.459076052506225	-1.664773878743168	-0.5194840116270477	1.6858114858761755	0.17977700523443588
TraesCS2B02G290100	-0.42790024309918157	-2.0373164620844104	0.2070467418874276	-0.31223904728815655	0.0747537816726039	0.32985033287940524	1.8130177284630626	0.3527871675692486
TraesCS2B02G304800	-1.1050808076033911	-0.11062176343411341	0.1998456780062352	0.7694210992633134	-1.4314682128768923	-0.4992391862489091	1.9448118840901247	0.23233130880363367
TraesCS2B02G315900	-0.5219730274717566	-1.4832815020566847	0.5606695588527633	0.7923049972372512	-1.3579792807079507	-0.13188273332383701	1.5344475425346167	0.6076944449356005
TraesCS2B02G316000	-1.528051469714284	-0.4732254350465778	0.2525199270254646	1.0556399946518575	-1.2524093834012704	-0.323506418666048	1.0463865875119391	1.2226461976389205
TraesCS2B02G316100	0.9530442862709301	0.9525976857316396	0.007023568312576586	-1.2788558861631003	0.831851999225049	0.6058838503191056	-1.8555346544225675	-0.21601084927363243
TraesCS2B02G322400	-0.7712170624101955	-0.28792541739039057	0.6761874337263886	0.9181808055772718	-1.650490418993787	-0.8105795656898931	1.5899954392726379	0.3358487859079717
TraesCS2B02G322600	-0.9977928941291037	-0.9977928941291037	1.3002575688541742	1.734635029656452	-0.9977928941291037	-0.3776050421223347	0.4073522694232306	-0.07126114342421241
TraesCS2B02G323500	0.6785013199438032	1.3623709016791152	-0.27200165824141204	1.2110104662146242	-1.33029663272288	-1.33029663272288	0.36604596635703157	-0.6853337305074026
TraesCS2B02G324900	-0.8202185767095754	-1.224850172610948	0.4960397227485088	0.7758659948648181	-0.8287324148961381	-0.6427784884903098	1.9468725805841223	0.297801354509522
TraesCS2B02G326200	-0.7492298025496209	-0.9907620324051006	0.6335614800040873	0.4200354369337622	-0.9987392876341029	-0.8947110616483189	1.9036923505581327	0.6761529167411607
TraesCS2B02G338600	-0.08841868341613571	-1.1751730764847603	0.34450959238437057	1.7300725085611164	-1.0348519439215986	-0.6068683825537015	1.3413910989013493	-0.5106611134706407
TraesCS2B02G340700	-0.4398024263177168	-1.477809865425754	0.8281889469726063	-0.05819570012391929	-0.7799794051875786	-0.1729724407752117	2.0722643553166726	0.028306535540890555
TraesCS2B02G343600	0.7272479876316643	1.2964945759772368	-1.084713904715256	-0.6365149673301121	1.328351789034961	0.2011594044613495	-1.5182231403153965	-0.3138017447444443
TraesCS2B02G350400	-0.25969346917530106	-0.25633833324911176	-0.7177047076716981	-0.7177047076716981	1.8819341569522936	1.504916476158911	-0.7177047076716981	-0.7177047076716981
TraesCS2B02G359600	1.1994453694306881	1.7650269804562246	-0.9366911457170723	-0.9366911457170723	-0.5680773687138503	0.6571518012665111	-0.9366911457170723	-0.24347334528835649
TraesCS2B02G360300	-1.1110315062012424	-0.5115541398444114	0.19486432275711418	1.2474883717328058	-1.6948149901216742	0.009947092037027247	0.546594062456304	1.318506787184078
TraesCS2B02G364300	-0.4047937867848331	-1.3854011036812415	0.7714461000268698	0.4688774389805858	-1.5350955969794158	0.02233247933902275	1.587007312745452	0.4756271563535596
TraesCS2B02G364400	-0.6246016914508339	-1.2512662337532663	0.9453937072083413	0.13149475392327248	-0.503438019382128	-0.693426580802148	2.0949996001768687	-0.09915553592011038
TraesCS2B02G369000	-0.08455385464907442	-1.1076593471526937	1.1914705645413814	0.34078308360424586	-1.3122383576092107	-1.0324053777960938	1.4676824861801603	0.5369208028812842
TraesCS2B02G369100	-0.42450093208214534	-1.2591006440496852	0.8779541410546828	0.8192476180757113	-1.4338577300868673	-0.5789521925718967	1.448459506827141	0.5507502328330601
TraesCS2B02G379300	-0.1243874309557473	-0.7531959865589498	0.6603473766828072	0.38692760317693314	-0.3563995784707273	-1.495508540724612	2.0766161128549023	-0.3943995560046083
TraesCS2B02G385900	-1.0411103822713756	0.3540988564530299	0.3776210826092977	0.872058445391888	-2.0556565816177357	-0.24218144573512637	1.088759395419158	0.6464106297508655
TraesCS2B02G388800	-0.9205497643702634	-1.3289572622221972	1.2962457218243921	0.5261672487442397	-0.7433529173989754	-0.6922073281339494	1.5070400623166555	0.35561423924010155
TraesCS2B02G390300	-0.3400774099079075	-1.4198593531914085	0.698243599099512	0.47745097652992197	-0.8837346648827192	-0.5751259381050566	2.009972334142979	0.03313045631467714
TraesCS2B02G390800	-0.2636724758906002	-0.1288358988921809	0.9134699936830682	0.9222868355328805	-1.5031829801725065	-1.5031829801725065	1.2755483215973742	0.28756918431447176
TraesCS2B02G394500	-0.8269193744292804	-0.5645114830039308	0.8355815741120096	0.7016929718691736	-0.8269193744292804	-0.8269193744292804	2.038977235327812	-0.5309821750172223
